positive,negetive,neutral,Date,Price,Open,High,Low,Vol.,Change %
0.11216972584741702,0.7926314754978471,0.09519879660987551,2016-03-26,416.7,416.0,418.7,414.5,5.04K,0.17%
0.10988001130959567,0.785360549346489,0.10475944143665188,2016-03-27,427.4,416.7,431.0,415.8,22.33K,2.56%
0.12030731572303921,0.7781911335292865,0.10150155077942392,2016-03-28,424.1,427.4,428.0,422.4,9.25K,-0.77%
0.11347552922455383,0.7856478462944101,0.10087662486311717,2016-03-29,415.8,424.1,426.4,407.5,23.30K,-1.95%
0.11526316830666487,0.787029990543097,0.09770683863533103,2016-03-30,413.2,416.0,416.0,408.6,9.04K,-0.63%
0.11225905557247726,0.7919204765157737,0.09582046375208693,2016-03-31,416.0,413.2,418.3,413.0,7.27K,0.68%
0.11990689088336447,0.7805192838564063,0.09957382343991687,2016-04-01,417.6,416.0,417.6,414.0,5.41K,0.37%
0.11035914845786109,0.7959502930256407,0.09369055839840548,2016-04-02,420.3,417.9,422.8,417.5,6.12K,0.66%
0.11958082022611052,0.7747629209732015,0.10565625835830966,2016-04-03,420.6,420.3,421.7,417.6,4.25K,0.07%
0.11450514908184309,0.7913846142410513,0.0941102399703968,2016-04-04,420.5,420.6,421.2,416.3,5.75K,-0.03%
0.11098746299313435,0.7841739269692128,0.10483860683057877,2016-04-05,423.8,420.5,424.6,419.6,7.26K,0.78%
0.10705098294570965,0.7835031144822817,0.1094459066350843,2016-04-06,422.6,423.8,424.5,421.7,5.68K,-0.28%
0.1192985363586834,0.7840207411597172,0.09668072167727532,2016-04-07,422.3,422.6,422.9,417.8,7.73K,-0.07%
0.11493977175600696,0.7920376612690457,0.09302255835612877,2016-04-08,418.5,422.3,424.5,415.5,9.85K,-0.90%
0.11099245640645294,0.7928073086628789,0.09620023410350673,2016-04-09,418.5,418.5,418.8,412.0,6.33K,0.00%
0.1121291955056436,0.7837691421017927,0.10410166450721377,2016-04-10,421.3,418.5,422.8,417.5,4.25K,0.68%
0.10648720167778633,0.7893936191056226,0.10411917652330689,2016-04-11,423.7,421.3,423.9,418.8,6.40K,0.57%
0.11311977161970703,0.7887921822143764,0.09808804572459297,2016-04-12,426.6,423.7,430.0,423.7,14.77K,0.67%
0.10845702777014059,0.7916462172699326,0.0998967517139938,2016-04-13,424.8,426.6,427.7,423.0,6.67K,-0.43%
0.10995405671224429,0.7866606392138611,0.1033853064318096,2016-04-14,426.0,424.8,426.4,424.0,4.13K,0.30%
0.11460348439983803,0.787854820588241,0.09754169956095542,2016-04-15,431.5,426.0,432.4,426.0,15.84K,1.28%
0.10969676525921238,0.7962533220952871,0.09404990895062076,2016-04-16,432.0,431.5,435.7,430.5,7.71K,0.13%
0.11564441128267032,0.790053535647916,0.09430205342218731,2016-04-17,428.5,432.5,433.5,426.4,8.48K,-0.82%
0.11060822109381357,0.783962045609951,0.10542972782360656,2016-04-18,430.0,428.5,430.9,426.5,7.58K,0.36%
0.11213490453362465,0.7933634840250016,0.09450161606073379,2016-04-19,437.8,430.0,439.0,428.5,12.05K,1.80%
0.11012967721455627,0.7904582868847582,0.09941203407425847,2016-04-20,444.0,437.8,446.5,436.6,21.25K,1.41%
0.10170958074916125,0.7921247835222044,0.10616563747924074,2016-04-21,452.0,443.9,454.5,442.3,17.83K,1.82%
0.11052402597107844,0.7963341089416313,0.09314186255273209,2016-04-22,447.8,452.3,453.1,444.5,12.21K,-0.94%
0.10668107820956996,0.7988950644478653,0.09442386042439577,2016-04-23,453.7,447.8,454.6,445.7,10.16K,1.32%
0.11748639628705052,0.7864642949935831,0.09604931364042892,2016-04-24,463.0,453.7,465.0,450.2,24.13K,2.05%
0.11358419953879104,0.7866246171564941,0.099791182249964,2016-04-25,461.8,463.0,471.6,455.0,25.90K,-0.27%
0.1050473965770085,0.7936072398124813,0.1013453610832208,2016-04-26,468.1,461.8,472.0,461.8,18.72K,1.38%
0.2154952746985929,0.6066048222111307,0.17789990251448795,2016-04-27,445.1,468.1,469.7,443.4,40.28K,-4.92%
0.10680746639054783,0.7969806550780713,0.09621187592779405,2016-04-28,450.5,444.9,450.8,435.0,25.33K,1.21%
0.10910218748214998,0.7863107711425301,0.10458704380438341,2016-04-29,455.3,450.5,457.4,445.8,13.42K,1.08%
0.1125809344162872,0.784565596048497,0.1028534660831648,2016-04-30,446.6,455.3,456.0,445.1,10.58K,-1.92%
0.10784296329985274,0.7882629135821728,0.1038941224997348,2016-05-01,451.1,446.6,453.0,445.7,3.90K,1.01%
0.10885368999751176,0.7834281075189556,0.10771820046917885,2016-05-02,443.7,451.1,452.5,436.0,29.74K,-1.64%
0.12106432764433248,0.7756548945157173,0.10328078042445092,2016-05-03,450.4,443.7,452.0,440.1,12.16K,1.50%
0.10883215734479475,0.8036034463667402,0.08756439394059301,2016-05-04,447.4,450.4,451.0,445.1,7.05K,-0.67%
0.10789661037222463,0.7886456875067179,0.10345770284330764,2016-05-05,448.4,447.4,450.4,446.1,10.79K,0.23%
0.10414198754016067,0.7982941715373206,0.09756384153699957,2016-05-06,461.2,448.4,465.0,448.0,26.54K,2.85%
0.10758513454275373,0.7941899891029536,0.09822488045646059,2016-05-07,460.2,461.2,463.0,458.3,7.81K,-0.21%
0.10444659820315264,0.7981628301084465,0.09739056788384914,2016-05-08,459.9,460.2,461.6,456.0,6.45K,-0.07%
0.11095930498216955,0.7967365345966194,0.09230416195723118,2016-05-09,461.6,459.9,465.4,457.8,15.12K,0.37%
0.10907848682581332,0.8110414377430029,0.07988007262741265,2016-05-10,450.7,461.6,464.0,446.2,22.57K,-2.35%
0.09979701977223158,0.8230677924156189,0.07713518619537353,2016-05-11,452.3,450.7,454.7,450.0,8.03K,0.35%
0.10884596510210408,0.8024223581799921,0.08873167324740931,2016-05-12,455.0,452.3,456.1,445.9,18.08K,0.60%
0.10605492234482604,0.8047485422279875,0.08919653277528489,2016-05-13,455.8,455.0,457.5,452.0,7.13K,0.17%
0.10759876954712366,0.7986435247095007,0.09375770452775453,2016-05-14,455.8,455.8,458.5,454.1,3.61K,0.00%
0.12817876344840778,0.7846839439355585,0.08713728963045413,2016-05-15,457.9,455.8,460.7,454.7,5.64K,0.46%
0.11035808719014714,0.8053939517006674,0.0842479596431491,2016-05-16,453.0,457.9,459.0,451.0,8.77K,-1.07%
0.0987401884342046,0.8170726005479975,0.08418720933673142,2016-05-17,453.2,453.0,454.9,451.0,7.63K,0.05%
0.1008789284500928,0.8117091873314528,0.08741188560307553,2016-05-18,453.5,453.2,456.9,451.5,7.16K,0.06%
0.10704638023049601,0.7942865754567807,0.09866703861663419,2016-05-19,435.0,453.5,454.7,433.0,30.35K,-4.08%
0.10300720486093343,0.8107934714090533,0.08619931637029338,2016-05-20,441.6,434.5,443.1,433.0,14.29K,1.51%
0.0958791302446915,0.8234520798946524,0.08066878926055701,2016-05-21,440.8,441.6,442.2,437.0,6.22K,-0.17%
0.1022454383117812,0.8147342846861907,0.08302027466041702,2016-05-22,437.5,440.8,441.0,435.1,7.24K,-0.76%
0.10784269486106594,0.8135753417573306,0.07858196254313173,2016-05-23,443.7,437.5,444.4,436.5,7.87K,1.41%
0.10068298620019668,0.8124657750032307,0.0868512350895436,2016-05-24,445.0,443.5,447.8,442.4,8.33K,0.31%
0.10236257015738959,0.8077033319407039,0.08993409813186269,2016-05-25,449.1,445.0,450.4,443.0,12.35K,0.91%
0.10831677960683998,0.801631812331746,0.09005141059316478,2016-05-26,454.0,449.1,454.7,446.0,9.52K,1.09%
0.10830895260621148,0.8012480065226555,0.0904430476232217,2016-05-27,472.0,454.0,482.3,453.6,59.12K,3.98%
0.10502355776207392,0.8111087920014248,0.08386765020184739,2016-05-28,527.0,472.0,541.0,471.0,74.36K,11.65%
0.10814881351727404,0.8062801657146529,0.0855710206618696,2016-05-29,531.0,527.0,567.0,512.5,83.72K,0.76%
0.10281299501657486,0.8020959591063169,0.09509104520369034,2016-05-30,532.9,531.0,548.4,521.1,32.60K,0.36%
0.10703143248773687,0.811056637303616,0.08191192557474947,2016-05-31,530.7,532.9,546.5,518.0,49.88K,-0.41%
0.10815146275311022,0.8133891471382659,0.07845939182534745,2016-06-01,536.8,530.7,546.1,523.8,27.82K,1.15%
0.10852240943854832,0.8075968120471541,0.08388078053403332,2016-06-02,538.8,536.8,543.7,532.4,16.88K,0.37%
0.10692851920789889,0.8062526237873631,0.08681885266804514,2016-06-03,570.9,538.8,579.0,535.8,48.45K,5.95%
0.104435387874643,0.8067841144899527,0.08878049990162254,2016-06-04,572.7,570.9,593.7,561.5,39.12K,0.32%
0.10933301128166657,0.8148016336784568,0.07586534926167099,2016-06-05,574.0,572.9,586.0,565.2,28.14K,0.23%
0.1140350162882933,0.8062338219993066,0.07973116330002378,2016-06-06,585.2,574.0,588.5,574.0,27.45K,1.95%
0.11562134646162202,0.8019808056422427,0.08239785043074738,2016-06-07,576.9,585.2,592.1,561.3,36.12K,-1.43%
0.11024692254485907,0.8091493159059494,0.0806037672652454,2016-06-08,583.0,576.9,585.0,571.1,18.08K,1.07%
0.12729941280177462,0.7872216266236807,0.08547896492071667,2016-06-09,575.5,583.0,583.7,570.0,21.87K,-1.29%
0.10944498179065608,0.8051045952145189,0.08545042618328307,2016-06-10,580.1,575.5,582.4,572.5,16.17K,0.79%
0.12167592442904909,0.795640195781986,0.08268388037880262,2016-06-11,614.5,580.1,615.0,579.3,28.43K,5.94%
0.1267595773042981,0.761792222774306,0.11144820667889922,2016-06-12,671.0,614.6,685.0,607.0,116.40K,9.19%
0.11864725319668651,0.7974692177772522,0.08388353021815419,2016-06-13,705.9,672.0,719.0,659.9,117.69K,5.20%
0.1341290958225727,0.7654639109969139,0.10040699662640691,2016-06-14,684.5,705.9,705.9,656.5,65.74K,-3.03%
0.12199303627295315,0.7788616639544379,0.09914529852498814,2016-06-15,696.9,684.5,699.1,669.2,34.04K,1.81%
0.11829846272347895,0.7945324010644222,0.08716913202971768,2016-06-16,769.5,697.0,778.5,697.0,123.86K,10.41%
0.12263763722804216,0.7911196568527737,0.08624270840271099,2016-06-17,748.7,769.5,780.0,703.1,97.38K,-2.70%
0.1254812884519155,0.7726198565000775,0.10189885594721498,2016-06-18,757.6,748.7,789.7,721.6,66.95K,1.19%
0.11175781302154064,0.7987235022915734,0.0895186865909232,2016-06-19,767.3,757.6,771.9,740.0,26.70K,1.28%
0.1219296724014326,0.7910605439352333,0.08700978221081265,2016-06-20,743.9,767.3,767.7,724.3,49.09K,-3.05%
0.11765716755245295,0.7631069630798366,0.11923587196334093,2016-06-21,668.9,705.8,715.8,668.9,102.12K,-10.08%
0.14449508873066066,0.7635231368349626,0.09198177495521109,2016-06-22,606.0,669.0,688.2,588.9,100.50K,-9.40%
0.1179887569975108,0.7963068341836333,0.08570440748007968,2016-06-23,625.8,605.6,638.2,555.6,122.98K,3.26%
0.12578842899613624,0.7850755489102884,0.08913602274145194,2016-06-24,666.0,625.8,680.0,625.8,92.36K,6.43%
0.23057303564772325,0.5807468690056715,0.1886800936914446,2016-06-25,664.9,665.5,698.0,642.8,55.63K,-0.18%
0.13049135341779472,0.7795882049909572,0.08992045199901787,2016-06-26,627.4,664.9,667.9,614.3,45.12K,-5.63%
0.12876822095323395,0.7691836832807615,0.10204809339164378,2016-06-27,662.2,627.4,662.2,617.3,46.01K,5.54%
0.11451317579198031,0.7885280515492699,0.09695876424235327,2016-06-28,646.3,662.2,664.3,633.0,35.75K,-2.40%
0.13677222130259847,0.7752848090679665,0.08794296767592914,2016-06-29,639.7,646.6,646.6,622.0,33.26K,-1.02%
0.13094912924700314,0.7706784646735232,0.09837240900876176,2016-06-30,674.7,640.0,677.5,635.6,40.25K,5.48%
0.13476518457572834,0.7732163139198925,0.09201850738449424,2016-07-01,674.8,674.7,690.6,667.6,41.62K,0.00%
0.14028877881105228,0.7567783856904635,0.10293283245416097,2016-07-02,705.0,674.8,705.3,673.4,29.14K,4.49%
0.1338712235114404,0.7631245001352259,0.10300427321011998,2016-07-03,659.3,706.0,707.0,644.4,44.70K,-6.49%
0.12621201364433063,0.7881529934266034,0.08563499323585454,2016-07-04,681.3,659.3,684.2,644.5,23.52K,3.34%
0.12690725557219523,0.7764665292074474,0.09662621072493494,2016-07-05,667.8,681.3,682.7,659.3,17.40K,-1.99%
0.11200657335257595,0.7833579661416226,0.10463546415984305,2016-07-06,677.0,667.8,682.6,667.0,15.92K,1.39%
0.12278490871705902,0.7780799635542117,0.09913512915221413,2016-07-07,640.5,677.4,682.0,610.1,75.70K,-5.40%
0.10925765211776464,0.7684462017650846,0.12229614601105074,2016-07-08,664.8,640.5,666.6,634.0,32.88K,3.79%
0.1146068948577022,0.7790256775262063,0.10636742974016053,2016-07-09,648.1,664.8,664.8,624.0,46.88K,-2.51%
0.11498073303366299,0.7824555554004929,0.10256371195919765,2016-07-10,649.7,648.1,651.5,636.9,10.27K,0.25%
0.10849168029294085,0.7804146647008497,0.11109365567342559,2016-07-11,648.0,649.7,662.5,643.4,13.92K,-0.27%
0.11267080429174445,0.7937558256089687,0.09357336777098038,2016-07-12,667.2,648.0,678.0,645.6,30.22K,2.97%
0.1187353523536807,0.7757597601129895,0.10550488929460648,2016-07-13,653.7,667.1,669.9,652.5,17.54K,-2.02%
0.12226449511945248,0.7603368685670095,0.11739864327932058,2016-07-14,659.8,653.7,666.0,650.0,20.20K,0.93%
0.10866968083151039,0.7653679617104077,0.12596235712546677,2016-07-15,665.5,659.8,669.6,658.2,9.47K,0.87%
0.11480152635750446,0.7904605480757627,0.09473792019892822,2016-07-16,665.3,665.5,669.6,659.1,5.92K,-0.03%
0.11797765866199982,0.7731563166451099,0.10886602206572668,2016-07-17,683.2,665.3,689.7,663.6,20.41K,2.69%
0.12766613430799323,0.7812973698402973,0.09103648911448235,2016-07-18,674.3,683.2,686.0,666.5,18.08K,-1.30%
0.11118001285074063,0.7969764402612697,0.09184353828949984,2016-07-19,675.0,674.3,676.6,666.3,10.95K,0.10%
0.12272146101476568,0.7896926524061145,0.08758588648880973,2016-07-20,665.8,675.0,676.0,661.3,12.85K,-1.36%
0.11875455474020333,0.7894196871628043,0.09182575881801626,2016-07-21,665.0,665.8,668.0,657.6,10.70K,-0.13%
0.12111501240830742,0.7866170305884286,0.09226796340741468,2016-07-22,648.0,665.0,668.0,640.0,27.84K,-2.55%
0.11944189955165067,0.789796387351404,0.09076171280361536,2016-07-23,654.0,648.0,657.1,645.0,10.00K,0.92%
0.13057014030138298,0.7763414240575263,0.09308843021114756,2016-07-24,661.8,654.0,664.1,650.5,14.02K,1.19%
0.11425393222610361,0.7934404066235748,0.09230566159197964,2016-07-25,654.2,661.8,664.4,650.0,14.84K,-1.16%
0.12059007509790286,0.7877271431263047,0.0916827925377422,2016-07-26,648.5,654.2,657.6,640.6,20.36K,-0.87%
0.11510433167374383,0.809759351114432,0.07513631243879597,2016-07-27,654.5,648.5,657.1,646.6,11.79K,0.93%
0.119599399715662,0.7791460573673248,0.10125454080601533,2016-07-29,658.3,657.0,660.4,654.5,9.23K,0.59%
0.11792876732510489,0.7850715058880884,0.09699972442074402,2016-07-30,655.0,658.3,660.5,651.8,8.09K,-0.51%
0.11870107545080233,0.787636288422711,0.09366263779906595,2016-07-31,623.7,655.0,655.1,621.3,33.26K,-4.78%
0.12041113813492385,0.781716277314858,0.09787257883528416,2016-08-01,608.0,622.7,627.3,605.0,31.43K,-2.51%
0.11727091805501418,0.7941827714443207,0.08854631185531617,2016-08-02,604.0,608.3,615.3,595.0,48.65K,-0.66%
0.13825859071328006,0.751416271569532,0.1103251332400042,2016-08-03,604.1,604.1,604.1,604.1,,0.02%
0.12778012590291343,0.7782731273463953,0.09394674375653267,2016-08-04,604.1,604.1,604.1,604.1,,0.00%
0.12350868582725524,0.7649590284824371,0.11153229001164436,2016-08-05,604.1,604.1,604.1,604.1,,0.00%
0.09804285447234692,0.8064608194905779,0.09549632397196862,2016-08-06,604.1,604.1,604.1,604.1,,0.00%
0.11274099690110786,0.7982686386592146,0.08899036535750264,2016-08-07,604.1,604.1,604.1,604.1,,0.00%
0.11827133844296138,0.7834400193414827,0.09828864907224973,2016-08-08,604.1,604.1,604.1,604.1,,0.00%
0.10531662070898565,0.8010083459890806,0.09367502664962968,2016-08-09,604.1,604.1,604.1,604.1,,0.00%
0.10291108515645776,0.8074236462513605,0.08966526137812743,2016-08-10,590.3,604.1,614.5,579.0,21.35K,-2.29%
0.11431182528157598,0.8046505373457203,0.08103763976174852,2016-08-11,591.3,590.5,599.0,587.8,15.30K,0.17%
0.11789109528838813,0.776518207865876,0.10559068571824531,2016-08-12,585.5,591.3,593.0,584.0,6.29K,-0.98%
0.10941967437975109,0.7926575255890688,0.09792279653872053,2016-08-13,583.7,585.5,590.0,582.1,6.42K,-0.30%
0.1279144621575656,0.7889596855510836,0.08312585176495106,2016-08-14,569.4,583.7,583.7,564.0,7.51K,-2.45%
0.12485032962238202,0.7806871496751661,0.09446251654966933,2016-08-15,564.6,569.4,574.0,563.0,7.65K,-0.84%
0.11759010762456924,0.7893585174955348,0.0930513746395547,2016-08-16,574.2,564.6,579.0,564.0,6.22K,1.70%
0.11830460134802795,0.7880603409394985,0.09363506202835863,2016-08-17,571.8,574.2,577.9,569.0,5.03K,-0.42%
0.11285119088767451,0.7998086493226546,0.08734015969535973,2016-08-18,572.2,571.8,578.0,569.7,6.00K,0.07%
0.10937040449882096,0.7566796588626775,0.13394993435252797,2016-08-19,573.5,572.3,577.2,570.8,2.93K,0.23%
0.10492675625775234,0.7949753163090671,0.10009793147265193,2016-08-20,582.0,573.5,582.8,571.3,3.34K,1.48%
0.12082421291796934,0.7947679257818631,0.08440786977076814,2016-08-21,581.4,582.1,584.2,580.0,2.43K,-0.10%
0.20928633738174496,0.7191555026065872,0.07155816167233939,2016-08-22,588.0,581.4,590.0,581.4,4.62K,1.13%
0.17375418199237178,0.6318029582081199,0.1944428617396727,2016-08-23,583.5,588.0,590.7,581.1,4.80K,-0.76%
0.11036509224636988,0.7966269010847266,0.09300800620324233,2016-08-24,580.3,583.5,586.9,580.0,5.05K,-0.55%
0.11466253750647108,0.797306208146943,0.08803125263916121,2016-08-25,577.2,580.3,581.1,574.0,3.57K,-0.54%
0.11004567453474329,0.7943104238886582,0.09564390170731042,2016-08-26,578.0,577.2,579.5,575.1,1.77K,0.14%
0.11748846724410267,0.8044600162435981,0.07805151749840554,2016-08-27,568.5,578.0,578.9,567.2,2.26K,-1.64%
0.10674594772953383,0.8059046558091338,0.08734939341813745,2016-08-28,574.2,568.5,574.4,568.3,1.52K,0.99%
0.10717124681378531,0.685664507568392,0.20716424539494208,2016-08-29,574.8,574.2,578.0,573.0,2.80K,0.11%
0.11330101494403447,0.7834917994106517,0.1032071845496402,2016-08-30,579.5,574.8,580.2,574.2,3.20K,0.82%
0.10619745210840784,0.7975118098587826,0.09629072968302102,2016-08-31,576.2,579.5,579.5,572.7,3.51K,-0.58%
0.12093650224343153,0.7911106713221107,0.08795282664433332,2016-09-01,572.7,576.2,578.0,571.5,3.62K,-0.59%
0.11685848621917623,0.7717631200239772,0.11137838324620611,2016-09-02,579.8,572.7,581.1,570.6,5.67K,1.24%
0.11814145175074893,0.7636837581438678,0.11817478860861488,2016-09-03,609.9,579.8,612.4,576.0,8.21K,5.18%
0.11837386478862119,0.7984905763277932,0.08313554625899072,2016-09-04,614.5,609.9,618.7,604.6,5.06K,0.76%
0.11816603701183762,0.7968688782142557,0.08496507683741873,2016-09-05,611.5,614.5,615.7,605.7,5.08K,-0.49%
0.11449086745047853,0.7950784896101271,0.09043064035830044,2016-09-06,615.2,611.5,616.7,609.8,3.09K,0.61%
0.13491022779819478,0.7882428566465177,0.07684691715985537,2016-09-07,619.8,615.1,620.6,610.8,5.53K,0.73%
0.11146927254769622,0.7791793312453017,0.10935138731817656,2016-09-08,631.7,619.8,636.2,617.8,8.27K,1.93%
0.11565945880568546,0.7935406175320563,0.09079992358127366,2016-09-09,626.3,631.7,633.5,621.3,4.27K,-0.87%
0.11199587827005725,0.8092503740092901,0.07875374610733799,2016-09-10,628.0,626.3,629.7,624.9,4.04K,0.28%
0.11105470609057833,0.795798784273642,0.09314650465492849,2016-09-11,612.1,628.0,635.0,598.0,9.64K,-2.54%
0.12083382277677839,0.7978552144307357,0.08131096408200952,2016-09-12,611.6,612.1,615.2,608.1,4.97K,-0.08%
0.14288675057069036,0.7677518956306326,0.08936136252893746,2016-09-13,614.2,611.6,618.0,610.0,7.27K,0.43%
0.12645784581575212,0.7894200822220573,0.08412206922716732,2016-09-14,613.9,614.2,617.4,612.0,5.93K,-0.06%
0.12004060915379382,0.7960469331314315,0.08391245510151137,2016-09-15,611.8,613.9,617.3,611.0,4.38K,-0.34%
0.11298031585527138,0.809253559985631,0.07776612914364103,2016-09-16,610.0,611.8,614.2,609.5,3.70K,-0.29%
0.11855437166719551,0.80176380887089,0.0796818170831146,2016-09-17,607.7,610.0,610.6,605.0,3.57K,-0.38%
0.1166775876825506,0.7969460136198497,0.08637639705638786,2016-09-18,613.0,607.7,615.9,607.4,2.93K,0.88%
0.12871302811116198,0.7875162987378392,0.08377067561186578,2016-09-19,609.8,613.0,615.0,608.9,2.96K,-0.53%
0.12454864199709341,0.759695981968345,0.11575538208546667,2016-09-20,600.0,609.8,612.0,600.0,3.37K,-1.60%
0.11279418256082055,0.8024807473023733,0.08472507703118026,2016-09-21,597.4,600.1,600.1,592.7,7.66K,-0.44%
0.11301784022752918,0.8034474204725294,0.08353473827131648,2016-09-22,597.1,597.4,598.7,596.0,2.33K,-0.06%
0.11297321123109288,0.8049781097941202,0.08204867479021419,2016-09-23,603.3,597.1,604.0,596.0,1.96K,1.04%
0.13328731815246017,0.7790542444722219,0.08765843673185869,2016-09-24,602.5,603.3,605.8,601.5,0.94K,-0.12%
0.13021056494116784,0.7763133074045181,0.0934761272072792,2016-09-25,600.4,602.5,603.6,597.6,1.39K,-0.36%
0.11237400474492461,0.8073137145489454,0.08031227968167513,2016-09-26,609.1,600.4,610.0,599.9,3.11K,1.46%
0.11372284599929117,0.8048463999293745,0.08143075532279909,2016-09-27,605.5,609.1,609.9,602.0,3.20K,-0.59%
0.12207292738958453,0.7934587733119938,0.08446829499188044,2016-09-28,603.8,605.5,605.8,603.1,2.05K,-0.29%
0.11801776565958799,0.7763561648871614,0.10562606327660343,2016-09-29,604.6,603.8,607.8,603.2,3.14K,0.14%
0.11764586836264278,0.7827505442154342,0.09960358951611249,2016-09-30,611.1,604.6,612.9,604.3,2.36K,1.08%
0.125472616133911,0.7788591156563451,0.09566826872046917,2016-10-01,614.1,611.1,616.9,611.1,1.90K,0.49%
0.11958497760380492,0.7976229658097397,0.08279205631050798,2016-10-02,609.1,614.1,614.2,607.0,4.97K,-0.81%
0.11838297936375494,0.788513579081606,0.09310344176159965,2016-10-03,612.6,609.1,613.2,608.9,3.28K,0.57%
0.11488468566183317,0.7947805023799508,0.09033481710416785,2016-10-04,611.0,612.7,614.0,609.6,4.01K,-0.26%
0.12450120620655292,0.7915538496366052,0.08394494156042735,2016-10-05,614.1,610.7,617.3,610.0,3.41K,0.51%
0.12828229408280378,0.7806624622166562,0.09105524367519788,2016-10-06,613.5,614.1,615.9,612.7,3.08K,-0.09%
0.12608142801021274,0.7890255437085503,0.08489302812438262,2016-10-07,620.1,613.5,621.2,613.0,4.85K,1.08%
0.11686605472862721,0.7796608319282532,0.10347311982512473,2016-10-08,620.5,620.1,622.9,617.9,3.11K,0.06%
0.12548995413817465,0.7661808700197272,0.10832917439337406,2016-10-09,616.6,620.5,620.9,614.4,2.74K,-0.63%
0.16532760664029458,0.7415660419295319,0.09310635537799217,2016-10-10,618.9,616.6,620.0,615.9,3.09K,0.37%
0.11860051957240118,0.7951313311884389,0.0862681518292286,2016-10-11,641.7,618.9,646.0,618.1,12.53K,3.70%
0.12114429337504719,0.7726419255847022,0.1062137770821296,2016-10-12,637.6,641.9,644.1,637.3,3.85K,-0.64%
0.1170975169336254,0.7755232483148575,0.10737923367908507,2016-10-13,637.0,637.6,643.7,636.4,5.01K,-0.10%
0.11616130596399307,0.7837190879583359,0.10011960470676422,2016-10-14,643.0,637.0,645.4,636.7,6.64K,0.94%
0.1276728081890566,0.75858412210099,0.11374307182913054,2016-10-15,640.2,643.0,645.7,637.9,2.40K,-0.44%
0.11928224107440637,0.7717217256372072,0.10899603129269517,2016-10-16,644.2,640.2,645.8,639.8,2.39K,0.62%
0.11802665818735812,0.7702118453470249,0.11176149807508709,2016-10-17,639.8,644.2,644.6,637.8,5.02K,-0.68%
0.12281622111988373,0.773177431179927,0.10400635425924745,2016-10-18,638.8,639.8,641.7,632.9,6.09K,-0.15%
0.13279019688513685,0.7679265046373327,0.0992833037880507,2016-10-19,631.8,638.7,643.9,627.8,8.99K,-1.10%
0.12015872546167017,0.7786673145873524,0.10117395831463492,2016-10-20,632.5,631.8,633.6,628.0,3.34K,0.11%
0.21297490092964108,0.5818474302248507,0.20517766856274328,2016-10-21,636.7,632.5,639.0,632.0,7.22K,0.68%
0.12329987564589828,0.7713610080795156,0.10533911589947012,2016-10-22,665.0,636.7,671.0,635.1,10.09K,4.44%
0.11620410819422211,0.7750940042487263,0.10870188540784564,2016-10-23,659.0,665.0,671.4,656.0,5.73K,-0.90%
0.12664357189424139,0.7678519289881464,0.10550450069445466,2016-10-24,654.7,659.0,659.0,654.0,5.70K,-0.66%
0.12839160693707455,0.7623948889288736,0.10921349330105591,2016-10-25,659.5,654.7,670.0,652.7,5.52K,0.74%
0.14191873044502445,0.7586863347669927,0.09939493680054821,2016-10-26,678.7,659.5,685.6,658.5,11.69K,2.91%
0.12434250342845916,0.7709421857595443,0.10471530452370643,2016-10-27,688.7,678.7,690.6,676.7,12.93K,1.47%
0.12422727563498932,0.7722783092363381,0.10349441315104932,2016-10-28,693.5,688.7,695.0,681.6,10.10K,0.70%
0.1316536855727634,0.7610048017645842,0.10734151466280822,2016-10-29,714.5,693.5,724.0,692.3,15.28K,3.03%
0.12783672256733883,0.7741630332036452,0.0980002454736016,2016-10-30,702.5,714.5,716.6,697.8,12.20K,-1.67%
0.1363250796890093,0.744432082813647,0.11924283811822534,2016-10-31,704.1,702.5,706.0,688.0,10.56K,0.22%
0.13400711605082388,0.7353699511807897,0.13062293403714464,2016-11-01,734.2,704.1,746.5,701.4,22.23K,4.27%
0.13258298194524668,0.7636892345357449,0.10372778144499935,2016-11-02,737.9,731.4,740.0,723.6,8.39K,0.51%
0.13480898004866415,0.7265645543173436,0.13862646142801932,2016-11-03,690.1,747.2,753.7,676.0,26.99K,-6.48%
0.11735046729690542,0.7293090853644045,0.1533404432825352,2016-11-04,708.4,696.9,710.9,687.0,13.97K,2.66%
0.13326048629269713,0.7527299966840517,0.1140095190632911,2016-11-05,708.4,706.8,713.9,700.8,5.93K,0.00%
0.11347134514374936,0.7905961953579111,0.09593245886424755,2016-11-06,713.0,709.2,721.6,700.0,6.93K,0.65%
0.14155368934221127,0.7617861500338596,0.09666016881408937,2016-11-07,707.8,712.7,712.7,700.0,3.66K,-0.73%
0.12775812806053596,0.7437850872224028,0.1284567851573229,2016-11-08,714.0,704.8,718.0,703.0,9.07K,0.87%
0.13028220744825988,0.7652852163616434,0.10443257524755346,2016-11-09,723.8,714.0,743.1,708.5,15.73K,1.38%
0.12300413284747878,0.7811342656978069,0.09586160300882315,2016-11-10,714.9,724.4,725.0,709.1,4.35K,-1.24%
0.13376617867132307,0.7866865925385919,0.07954723555857027,2016-11-11,714.8,714.9,719.4,712.0,4.58K,-0.01%
0.1319400498660298,0.7641087362358162,0.10395120997149665,2016-11-12,703.8,714.8,717.0,700.1,6.19K,-1.54%
0.14214980285966172,0.735367911112196,0.12248228794350377,2016-11-13,708.1,703.4,708.1,687.6,8.61K,0.61%
